Y,E1,E2,E3,E4,E5,E6,E7,E8,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,G17,G18,G19,G20,G21,G22,G23,G24,G25,G26,G27,G28,G29,G30
129.6396667,4.824306905,5.154792899,5.754740329,5.159153104,4.385417659,5.466511049,3.908726996,5.639048714,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
116.0327117,4.060223855,4.740232424,4.586725183,6.004849462,5.540615026,5.078252326,4.543574465,6.100550853,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
100.6369223,6.062985204,5.104409378,3.665054746,5.31370631,5.537397394,3.272344371,2.058177252,5.846576726,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
110.0795973,4.412344102,4.101663794,4.236209992,5.625649508,5.991248192,6.801698242,3.470008808,3.584949476,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
114.4411429,5.341323749,5.130952535,4.962134285,5.797469412,4.82014657,6.229265743,5.122531331,5.670361846,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
128.7718823,5.875076358,4.632475918,7.504138349,2.959603554,5.199839866,4.241472236,4.202109827,5.625349285,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
114.8405745,5.763485838,4.164320122,6.071466464,4.066839372,6.932657671,4.784515101,4.657372576,4.656573997,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1
103.6455449,5.999330347,5.037546862,7.866018059,6.273668511,3.865165507,4.304526596,7.482850128,3.437449301,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0
107.3581347,4.004630581,4.670602372,5.5695899,5.456854119,4.40071223,3.460613227,3.226223793,5.797831754,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
110.7589701,5.20173147,5.521606114,6.349401003,3.426897738,3.624916845,5.324113926,4.858270623,4.694749832,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
105.7328328,5.050800665,5.373642522,4.509110532,3.855028725,6.439316251,4.460108322,6.51027871,5.074295645,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1
121.33151,4.790483726,5.752645758,5.38012102,4.385460716,3.397630621,4.669031817,5.166777534,4.702156003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1
144.1893684,7.662904473,4.497447952,5.726908062,4.553502718,3.615720804,6.106298633,3.828833921,4.642444149,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
101.5651986,4.085173539,6.427371558,5.005066252,4.409225853,4.764972669,2.889613929,4.515881877,4.61243429,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0
91.42316531,4.849678722,4.607228428,4.025038129,4.149887331,4.556697501,5.881129935,3.380094406,3.147793625,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
130.3954563,6.386794267,4.683385825,3.9395858,4.917042326,5.306798605,4.585071918,4.419860045,4.323847937,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0
124.2880462,3.818431098,3.525888985,4.805809753,5.853049046,4.793802906,5.347658911,5.79136493,4.534645098,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
137.4964696,4.354517596,3.72353386,5.09914004,6.947516149,4.084180638,5.739619111,6.072765774,4.818679681,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0
123.5458457,2.990865505,4.002595287,4.748822186,4.647985193,4.676504743,6.015998005,5.187363007,6.21227405,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
111.3301039,4.991390402,6.091694144,6.362380253,4.654120663,5.826151623,5.064871118,6.045997846,4.876911973,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1
126.476971,4.840381033,5.142955995,4.684950756,6.812608133,4.423067106,5.515262322,5.860359636,5.17195103,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
117.0567185,4.031953011,5.71679743,4.177794228,3.364441195,6.165991898,4.980241706,4.676353545,5.602621513,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1
123.9559921,5.152761471,4.156969569,4.282383558,5.71441177,4.302768908,6.183547681,5.040967778,6.046576446,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
101.6008906,4.885241714,4.249821564,4.854913329,4.776359791,3.587954589,5.990816725,4.717223115,4.729165382,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0
118.4970336,4.227069737,5.829771784,4.384041158,6.055909967,5.335294387,2.286492571,3.753085729,6.45587184,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
139.3917756,5.136916,5.297019291,5.129639716,4.694757604,6.777072105,3.671915399,4.824312957,6.532083744,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0
131.6992619,4.913171029,5.975351046,4.628920842,4.999272709,6.485900515,6.922826479,4.969938277,4.667839019,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0
113.8391575,2.839802316,6.629397583,5.822216699,4.594861458,4.512611145,4.554227175,5.159773357,5.873449158,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0
136.5271163,5.624873687,5.502459279,6.30637421,5.17291517,6.279966738,5.352931184,3.993677303,6.452560847,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,0,1
90.14242432,5.527946475,5.048436331,5.740998935,5.334290651,6.520618809,3.188894684,4.688289399,4.23744573,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
121.1296919,4.502353942,4.509484828,4.391438353,2.809373502,6.662505485,4.992010373,4.167594554,5.362332595,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0
135.9011702,5.332118439,5.620083254,4.158223407,4.809961247,2.407699803,5.468434097,5.627945032,5.653491962,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0
108.4347381,4.701221815,4.283155137,3.537861732,6.916177345,4.885731067,4.054169619,3.160350177,3.974443741,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0
139.9369542,4.235186054,4.173813537,5.226812566,5.2688731,6.572495423,5.678654835,5.625182058,4.9168874,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0
99.50326221,5.433496834,6.205186511,5.033116453,4.026986779,5.263209165,4.788492985,4.929608583,4.080770555,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
108.8651153,5.719817462,3.999274068,7.982727715,4.743857408,5.215313732,5.116588444,5.053084665,4.151277706,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0
121.2327668,6.604043686,5.463862432,3.716414981,4.350048679,5.154446312,4.65406716,4.214817237,4.301586285,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
133.7596418,4.450279064,3.942639362,4.958792462,5.345048835,5.425334126,5.349101534,3.065075742,5.917839719,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0
132.1193069,5.466064389,3.70467231,5.598083435,5.344964348,4.949756891,7.339184741,4.133085752,4.825346294,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1
109.5385185,4.329479803,5.418380089,6.575063324,4.001159931,4.470669335,4.864625822,4.427486591,4.619085304,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
136.8538417,4.381440413,5.811990447,4.325005399,3.447090063,5.059728057,4.609021773,5.445842399,5.585449496,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1
98.05752746,4.780456207,6.291116013,4.977291723,6.507714356,6.203388829,5.843332637,5.935016479,3.789000872,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1
136.2275112,5.658313892,4.391231082,4.511545819,5.518432636,3.940938102,5.421645172,4.268987874,4.643320176,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
134.8513081,5.414997484,3.771304425,4.951299336,5.785776164,5.309023386,4.909005217,5.484908948,6.236510641,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
131.0850561,5.912839482,4.151834422,5.180409116,5.991855367,4.042174987,4.85381657,3.817333043,4.522676192,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0
138.8571913,5.094302185,5.527948779,5.27642895,4.253978799,3.710329496,5.349750335,3.959084371,6.616993883,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0
100.8550696,3.708191357,6.293759707,5.186250727,3.450691974,4.99680676,4.853966151,4.025540688,4.861232714,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
109.0998033,4.390633045,5.947717632,3.915721184,5.127677399,4.804781876,4.02565875,5.064370942,5.335174059,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
107.1009919,5.062590612,7.751198515,4.308566699,6.809665908,3.344089045,5.227142587,5.063563848,5.271663918,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1
105.0471229,3.07634031,4.712575248,4.8562077,3.420384519,3.972215523,6.15901122,4.701013986,5.573291258,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
83.00911487,3.940907323,6.78326553,5.80277011,5.019047621,3.728936714,5.281080467,4.317383729,2.838961235,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0
120.4018128,4.631924912,6.096990216,4.560868001,5.630013867,5.262477939,5.111461739,3.928644848,5.464691744,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1
128.6562889,6.198281236,5.328144628,5.115713108,3.442461995,3.4280494,6.477727797,5.190615961,5.220071857,1,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
130.3322882,6.262275343,5.015594168,5.598082916,5.878906323,5.749448691,3.66204069,4.645013237,4.930988995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0
120.5528822,6.68029906,5.699508695,4.34392574,4.828996768,6.182124244,4.585368873,5.162195915,3.84713512,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
126.423885,4.564182506,3.436153425,5.623844254,5.700321908,4.884320433,4.324530523,4.369539045,5.139577517,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
151.3323764,4.681268885,5.193507292,5.62105893,3.601732358,3.931030237,4.933325053,4.44414154,6.118101742,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0
126.9005418,5.894433603,4.441001452,4.010311105,5.52149077,4.46132506,4.878684518,5.600470985,5.920227535,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1
92.85277914,4.403724071,5.123675621,5.642169595,6.139595227,4.479913287,4.161649088,2.16508858,4.735814143,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
156.0920965,2.748926482,5.169830807,3.477035597,4.153314283,4.605435079,5.923117558,5.905586542,7.802603647,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0
126.4544816,4.15563221,4.342576634,5.503192444,4.203054255,4.672160972,4.770091527,5.79634997,5.346784248,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
129.3557734,4.975842497,2.56716095,6.343840716,4.831649333,4.236375709,4.387326235,5.507140057,4.813006093,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1
144.0888236,5.158545402,3.514078804,4.844844155,3.459823817,6.447527946,7.671337426,5.107659074,4.657637967,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0
111.8791765,5.066411347,5.395456258,4.66151815,4.858035128,1.005252548,5.348737506,5.881006531,4.270914926,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
87.8732563,4.971039209,3.0094605,6.278563985,5.204024912,3.805307982,3.010109656,5.188568868,5.042202208,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
127.9503635,4.348758383,5.98839593,3.924200468,4.011298373,3.491940251,4.9054022,4.646341019,6.111218107,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
106.3073313,6.385780639,2.567270141,5.435114089,5.345460272,5.717890146,5.606954823,5.534230583,4.625969057,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
136.2007615,4.659701732,4.655955412,6.080412272,6.115367369,7.839572994,5.672408034,4.608877978,5.347259533,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0
102.9833174,4.926981306,5.576206669,6.010597986,5.787742469,4.558029669,4.381826393,3.902306724,5.263187791,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
111.2498727,4.672080516,4.248299026,3.125186367,3.598769345,5.77130803,3.686440754,6.719837598,5.408162938,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1
114.6924538,4.304661838,6.001551707,4.635368191,6.366406666,5.006503722,5.127225293,6.722874025,7.494930701,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
109.6658941,6.484409418,6.152486342,4.808217595,4.955125776,2.428031754,3.633288587,5.586630223,5.877559565,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1
136.2869837,5.573702858,4.05457032,4.117643531,5.590324052,5.384121975,5.760794474,5.026300659,5.560725841,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
99.46939636,3.204987568,6.540631156,5.339431221,5.016542965,2.30683125,6.643417965,4.459326002,3.08760407,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
85.43429417,5.504449051,4.407614103,5.938643536,6.163690059,3.85553473,4.924748235,5.748782953,4.646220066,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1
108.0619309,4.660076761,5.05000682,5.52570946,4.663492174,4.595472814,4.392713883,7.215885114,5.516507171,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
117.8637023,5.146596923,4.111392628,4.890389378,3.616965694,5.096663865,5.165450084,4.510541123,5.192085022,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
109.0756744,4.336174516,5.132553077,6.091787397,4.00994664,4.319840321,6.14584505,4.10921837,3.946064072,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
93.09420831,5.288755524,5.895205561,5.517518632,4.368317819,4.469827522,3.257527245,6.999173861,4.952238571,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
122.7716206,7.623655833,4.290635871,4.896405601,4.10914416,4.661379902,5.167312566,5.688781963,3.970431305,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1
124.9624378,3.930117527,4.967005155,4.223857785,7.034750148,4.061695157,5.430013193,5.247718931,4.535304688,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
71.51621688,4.628790487,6.824224225,5.649509606,5.411576305,5.852709816,4.624411102,6.510051441,4.02134799,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0
97.57961204,3.986896608,5.634890517,5.597659989,3.748486502,6.815037172,5.365974835,3.353811503,5.250660889,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1
107.9464989,5.081725387,4.494532549,4.54623229,5.681494524,4.986217729,3.316213969,2.798001985,4.205608559,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0
144.5293416,5.634361476,5.096959137,5.713716411,4.825322095,4.939026116,7.135064479,4.12666508,5.34593201,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1
110.423442,4.836138152,6.23776446,4.066914495,4.597876019,5.265105487,4.082337467,3.53200821,6.016786273,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
127.7303749,5.646245924,3.871271029,4.851506449,6.435694042,4.064883109,4.550119182,4.295725767,5.45464706,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1
114.8547006,3.318274373,4.970601286,6.418904477,5.041615373,4.487646701,5.200220639,5.529943142,7.062408559,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1
115.4679397,5.204599153,2.481018633,6.492369265,3.795075147,4.543827401,6.380030004,5.253245752,5.371468466,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
97.12611787,3.754497371,5.173001539,6.570004594,5.762506186,4.646018099,5.335570318,4.881755326,4.254485658,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0
138.3496931,4.728385008,4.637442622,3.702230688,5.265842036,3.079858715,4.86329641,4.353041066,5.490037953,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0
91.25900007,4.899062326,5.502086741,5.801701692,6.188969868,4.978067904,4.287210632,3.331460007,5.399126456,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
159.0395984,4.135698352,5.467414669,3.794172207,5.410943476,6.860838076,5.809363287,4.780267555,6.722940194,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
145.0484675,5.41965868,3.77556984,6.546589262,4.005278928,5.491351832,6.767681776,6.734277656,4.225853586,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
108.6601434,4.236110273,5.900793833,7.078244502,3.86428583,5.52849822,3.770242709,6.41211914,5.699942841,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0
132.4920674,5.580219054,6.049485226,4.143505129,6.672529399,4.063548134,5.809565377,6.833282964,6.07768616,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
134.0002295,4.825379347,4.180871565,3.993531828,4.694739217,5.103983517,6.473584892,5.779735865,3.394013757,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0
92.15570385,5.616741424,4.695845236,3.267588948,4.113926713,4.755610801,5.183348164,5.437062643,5.138770064,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0
95.24460217,4.39444604,3.908275804,5.03529481,4.574104008,5.015292777,5.502761783,5.217990274,5.694481027,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1
119.1140526,5.243798349,6.305123593,4.314705876,4.010864866,4.551618489,5.222277838,2.909364386,5.603410829,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0
131.4218803,6.162351763,4.671457966,5.141449987,6.671771011,6.064838326,4.12831746,4.961462067,4.911809433,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
143.9205814,2.656370103,5.177717527,3.988217526,3.981004589,5.498595719,4.691993293,3.658577652,6.985736316,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
114.3899675,4.36876193,4.984342367,5.162581584,5.559757237,4.989812555,4.27475248,4.714849988,6.066752496,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1
120.7753707,5.987102994,4.358778183,4.973948348,4.745332514,4.816945957,4.838971312,5.482006323,4.737587423,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,1
119.6404044,4.144028003,4.489568588,4.33276143,5.270061862,4.461372802,4.889455996,5.648826549,5.793543173,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1
112.4090683,2.797601288,5.571616656,4.695797876,5.324675586,5.108727296,6.460739924,6.084930776,5.077251229,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0
122.193665,3.776524122,4.173203468,4.692420037,6.495075197,3.544120471,4.505872546,3.491940476,4.418447343,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0
115.5304365,4.235842196,4.103105913,7.822646224,4.553342918,5.091090064,5.79908999,4.919093328,3.889793758,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1
116.0561754,7.011093514,6.20800902,4.232155168,4.924851968,4.891617753,5.338591171,3.899597716,3.839000945,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1
105.2587364,3.765821482,3.705864307,3.877089942,5.795918413,5.241379552,6.054878535,3.68690353,4.809732574,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0
113.1307598,7.123234372,3.123156872,5.170331552,4.644460637,4.24321771,6.573384982,5.531081601,4.136498278,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0
137.5882361,6.019308093,7.119222219,4.364963044,6.113342518,4.264436974,4.766249346,5.436167208,5.236491261,1,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1
98.29057527,3.960634237,4.775708022,6.644096749,5.428472758,4.495288875,4.664089235,4.91509973,5.172497024,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0
131.8754232,6.153496627,6.203141053,6.019976077,3.405523556,4.168228303,5.815836119,5.355750336,5.816873294,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
118.2583713,6.696848084,4.041480391,5.514569849,5.905303602,5.62109694,4.995401078,3.332286862,4.826468252,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
114.4514366,5.302596924,5.867094986,3.905744533,4.554760494,4.602909128,4.762091592,5.62374476,4.11391257,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0
116.2207994,5.550949523,6.78098072,4.939203438,4.630136465,5.211953536,4.141148999,3.526530276,4.559691122,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0
120.926666,5.576450197,4.982853144,5.545292966,4.786573151,5.148499748,4.928314609,5.037596176,5.259448704,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1
139.1337359,5.11499681,6.210584529,4.969960385,5.659625616,5.274189403,5.717866879,6.132371797,6.196919098,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0
103.1795215,4.205912924,4.396436872,4.676882415,5.185258137,5.840794898,5.316544428,3.986558407,3.944591275,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0
141.9825991,4.725249115,5.109130354,3.704716944,3.635752244,5.222341212,4.782239098,3.503500091,6.849201712,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1
